"page_name","display_format","cta_text","title","body_text","start_date","end_date","is_active","ad_library_url","publisher_platform","has_video","page_id"
"reiadiamonds","VIDEO","Send WhatsApp message","Réia is now open in HSR Layout","Réia has arrived in HSR Layout. Visit us to get your dream lab-grown diamond engagement ring!

We'll even bring your dream ring to life in just 7 days","2026-08-29 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=940373385089705","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Explore Diamond Bracelets In-Store","Some jewellery deserves to be experienced in person. Visit REIA to explore our premium diamond bracelet collection and find the perfect piece for yourself or someone special.","2026-08-16 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1568202298184085","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Your engagement ring, cash on delivery","Get your engagement ring on cash on delivery. 

With Réia, you never pay for a diamond you haven't held, see it, hold it, then pay at your door, from 6 PM to 12 AM. 

Custom lab-grown diamond rings crafted in 7 days.","2026-08-16 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2234916177360421","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Planning a secret proposal?","Planning to pop the question? 

Réia helps you plan the perfect secret proposal, and we'll get your partner's ring size for free, so it fits the moment you say those words. 

Custom lab-grown diamond engagement rings ready in 7 days","2026-08-16 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1613803043597843","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Design Your Dream Engagement Ring","Your Perfect Engagement Ring starts with your story. Meet our expert in-house designer, explore endless customization options, and create a ring made just for your special moment. Schedule your appointment today.","2026-08-16 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1372929444258546","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","IMAGE","See details","Not Jewellery. Engagement Rings.","This isn't a side category for us. Engagement rings are the only thing we make, which is why we obsess over every detail, from the cut to the setting to the fit.","2026-08-29 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1078904548402230","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","101541926236919"
"reiadiamonds","VIDEO","Book now","Visit Réia HSR, 1000+ options","Can't decide? You'll have 1000+ to choose from

Visit Réia in HSR Layout, over a thousand lab-grown diamond engagement rings and also custom designs made in 7 days","2026-08-29 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=28141198855532136","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","1","101541926236919"
"reiadiamonds","VIDEO","Learn more","Explore Diamond Earrings In-Store","The perfect pair of earrings deserves to be experienced in person. Visit the REIA store to explore our exclusive diamond earring collection and find the style that shines on you.","2026-08-16 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1597661812073508","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Find Your Perfect Coloured Diamond","Your dream ring might not be colourless. Rare coloured diamonds, matched to your personality, in a design made just for you.","2026-08-22 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=1718476429265132","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","VIDEO","Book now","Find Your Perfect Coloured Diamond","Your dream ring might not be colourless. Rare coloured diamonds, matched to your personality, in a design made just for you.","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2573555676439155","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","CAROUSEL","Book now","reiadiamonds","Ditch the traditional gifts this Rakhi!","2026-08-30 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1032547783017416","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1805718160782418","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-18 07:00:00","2026-08-30 07:00:00","True","https://www.facebook.com/ads/library/?id=931115782694353","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","CAROUSEL","Book now","reiadiamonds","Ditch the traditional gifts this Rakhi!","2026-08-26 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=1733515071034208","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Coloured Diamond Ring.","India's lab-grown diamond ring specialists. 1,000+ designs or fully custom, crafted in 7 days. Private slots fill fast, book your consultation today.","2026-08-30 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1397274125861296","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Coloured Diamond Ring.","India's lab-grown diamond ring specialists. 1,000+ designs or fully custom, crafted in 7 days. Private slots fill fast, book your consultation today.","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2594251191067032","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Explore 60+ Engagement Rings","Why settle for one style when you can explore over 60?

From timeless solitaires to modern statement designs, our experts will help you find the perfect engagement ring.

Book your personalized consultation today and shop with confidence.","2026-08-17 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=2104825166812115","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Customise Your Dream Ring Today!","Not your average engagement ring. The Duchess cut brings a fresh, architectural edge to a timeless solitaire setting. Explore 1000+ ready-made designs or book a free customisation consultation to build something entirely your own.","2026-08-28 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=1392157792415986","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-17 07:00:00","2026-08-30 07:00:00","True","https://www.facebook.com/ads/library/?id=2908765912798295","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-16 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=1694065141664731","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","VIDEO","Book now","Skip the salesperson. Meet a designer.","Tired of being sold to? 

At Réia, you don't talk to a salesperson — you talk to a jewellery designer. 

Someone who actually makes rings and helps you create yours, not upsell you. Custom lab grown diamond engagement rings brought to life in 7 days","2026-08-17 07:00:00","2026-08-31 07:00:00","True","https://www.facebook.com/ads/library/?id=1283256878204636","FACEBOOK;INSTAGRAM","1","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-16 07:00:00","2026-08-30 07:00:00","True","https://www.facebook.com/ads/library/?id=946498008500007","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","IMAGE","Book now","Design Your Dream Ring","Looking for the perfect engagement ring?

Our jewellery experts will guide you through diamond selection, ring design, craftsmanship, and customization,
all tailored to your style and budget.

Book your one-on-one consultation today!","2026-08-31 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2537994590012054","FACEBOOK;INSTAGRAM","","101541926236919"
"reiadiamonds","VIDEO","Book now","Book your engagement ring appointment","Choosing an engagement ring shouldn't feel like guesswork. 

Book an appointment with Réia — we'll listen to what you're looking for and help you find the ring that feels right. 

Lab grown diamond engagement rings brought to life in 7 days. No pressure, just the right guidance.","2026-08-30 07:00:00","2026-08-30 07:00:00","True","https://www.facebook.com/ads/library/?id=2215405642689006","FACEBOOK;INSTAGRAM","1","101541926236919"
"Onya Diamonds","IMAGE","Shop now","Classic Cathedral Round Lab Grown Diamond Ring","The sleek, minimalist aesthetic perfectly balances modern luxury with timeless romance. It is a brilliant testament to refined artistry, crafted to be cherished for a lifetime.

✅ Free Customisation

✅ 15-Day Easy Returns

✅ 100% Exchange & 80% Buyback Lifetime

✅ 4.9-Star Rated

✅ 5,000+ Designs

✅ 8+ Stores Across Bangalore / Pune / Hyderabad","2026-08-10 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2109911636575119","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","","517692234762620"
"Onya Diamonds","VIDEO","Send WhatsApp message","A Ring That Speaks For Itself","Because some rings don’t need an introduction 
They naturally become the center of attention","2026-07-31 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=930020096802599","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","1","517692234762620"
"Onya Diamonds","DPA","Shop now","{{product.name}}","","2026-08-27 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1046136328330068","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","517692234762620"
"Onya Diamonds","IMAGE","Send WhatsApp message","Intertwined Vine Oval Lab Grown Diamond Ring","it creates a dazzling display of light. It is a show-stopping masterpiece crafted to elevate wedding ensembles and special occasion wear.","2026-08-08 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=996168586789369","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","","517692234762620"
"Onya Diamonds","IMAGE","Shop now","Intertwined Vine Oval Lab Grown Diamond Ring","it creates a dazzling display of light. It is a show-stopping masterpiece crafted to elevate wedding ensembles and special occasion wear.","2026-08-08 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1076314981415959","INSTAGRAM","","517692234762620"
"Onya Diamonds","VIDEO","Send WhatsApp message","Earrings That Shine Beyond Trends.","5000+ unique designs for everyday brilliance. Timeless yet Modern designs","2026-07-30 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2552135575234257","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","1","517692234762620"
"Onya Diamonds","VIDEO","Shop now","Earrings That Shine Beyond Trends.","5000+ unique designs for everyday brilliance. Timeless yet Modern designs","2026-07-21 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2005592543494222","INSTAGRAM","1","517692234762620"
"Onya Diamonds","VIDEO","Send WhatsApp message","Where Nature Meets Elegance","For the nature lover who finds beauty in every leaf and bloom, this bracelet is a little piece of nature’s poetry wrapped in diamonds.","2026-08-06 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1061299106388596","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","1","517692234762620"
"Precisely Peri","VIDEO","Get directions","Upto 100% Off on Making Charges","Fine jewellery always felt like something you save for occasions… until I discovered pieces you’d actually want to wear every single day. ✨

I recently visited Jewelbox in Guwahati and discovered the prettiest range of lab-grown diamond jewellery - from everyday workwear essentials to elegant statement designs. Chic everyday pieces to elegant designs perfect for gifting and celebrations, everything felt modern, and easy to style.

If you love jewellery you can wear beyond occasions, you’ll love this.
💎📍 Jewelbox, Mittal House, Ground Floor, Bhangagarh, Guwahati","2026-06-02 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1425634739590656","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","1","101266742327321"
"Onya Diamonds","DPA","Shop now","{{product.name}}","","2026-08-27 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2237714700105631","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","517692234762620"
"Onya Diamonds","IMAGE","Send WhatsApp message","Your Dream Diamond. Sooner Than Later.","Your dream ring doesn’t have to wait. 
Discover the brilliance of lab-grown diamond: the same beauty, sparkle and chemical composition as mined diamonds, at a more accessible price.

✅ 4.9-Star Rated (2000+ Reviews)

✅ 8+ Stores Across Bangalore / Pune / Hyderabad

✅ 100% Exchange & 80% Buyback Lifetime

✅ Free Customisation

✅ 15-Day Easy Returns

✅ 5,000+ Designs","2026-08-12 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1769563484262967","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","","517692234762620"
"Jewelbox - Lab Grown Diamond Jewellery","DCO","Shop now","{{product.name}}","{{product.brand}}","2026-08-07 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1033284592904558","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","101266742327321"
"Truecarat Diamonds Pvt Ltd","VIDEO","Learn more","","When it comes to celebrating true love, why play it small? From Toronto to India, a love affair this grand deserves a statement piece that cannot be ignored.

Discover True Diamond’s jaw-dropping collections—including our massive 17-carat Toi Et Moi ring. Designed with breathtaking brightness and flawless craftsmanship for those who live life out loud.

Don't settle. Make it legendary.","2026-07-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1040577488468215","INSTAGRAM","1","126969443841975"
"Onya Diamonds","IMAGE","Send WhatsApp message","Twisted Vine Oval Lab Grown Diamond Ring","This piece is a brilliant testament to refined design, crafted to be cherished for a lifetime.","2026-08-18 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1350256020155310","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","","517692234762620"
"Jewelbox - Lab Grown Diamond Jewellery","DPA","Shop now","Jewelbox - Lab Grown Diamond Jewellery","A forever kind of yes. 💍 Because the ring you choose becomes part of the story you tell for years. Discover engagement rings crafted with certified lab grown diamonds, designed to be treasured, only at Jewelbox.","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=38073155715663059","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","101266742327321"
"Truecarat Diamonds Pvt Ltd","VIDEO","Send WhatsApp message","","We went in to browse. We left having built the ring.
True Diamond Noida put my hand under a scanner and within minutes - told me exactly which diamond shape flatters my hand structure, and which gold colour matches my skin tone. Not a quiz. Not a stylist's guess. An actual scan, built around me.
This is what hyper-personalised ring shopping looks like in 2025. And honestly? I didn't know I needed it until I experienced it.","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=4633726783581247","INSTAGRAM","1","126969443841975"
"Jewelbox - Lab Grown Diamond Jewellery","VIDEO","Send WhatsApp message","Chat with Our Jewellery Expert","A bestseller for a reason 💎
300+ customers chose this ring and it's still one of our most loved designs.
Elegant, timeless, and perfect for every moment.

Get Flat 30% Off on Diamonds.","2026-05-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1482932546161714","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","101266742327321"
"Onya Diamonds","IMAGE","Shop now","Twisted Vine Oval Lab Grown Diamond Ring","This piece is a brilliant testament to refined design, crafted to be cherished for a lifetime.","2026-08-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=4007569146203253","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","517692234762620"
"Truecarat Diamonds Pvt Ltd","VIDEO","Send WhatsApp message","","We went in to browse. We left having built the ring.
True Diamond Noida put my hand under a scanner and within minutes - told me exactly which diamond shape flatters my hand structure, and which gold colour matches my skin tone. Not a quiz. Not a stylist's guess. An actual scan, built around me.
This is what hyper-personalised ring shopping looks like in 2025. And honestly? I didn't know I needed it until I experienced it.","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2009429553093893","INSTAGRAM","1","126969443841975"
"Onya Diamonds","IMAGE","Shop now","Twisted Vine Oval Lab Grown Diamond Ring","This piece is a brilliant testament to refined design, crafted to be cherished for a lifetime.","2026-08-18 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1053675080783945","INSTAGRAM","","517692234762620"
"Jewelbox - Lab Grown Diamond Jewellery","VIDEO","Send WhatsApp message","Chat with Our Jewellery Expert","A bestseller for a reason 💎
300+ customers chose this ring and it's still one of our most loved designs.
Elegant, timeless, and perfect for every moment.

Get Flat 30% Off on Diamonds.","2026-05-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=3349347591908864","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","101266742327321"
"House Of Quadri","DPA","Shop now","","Shop House of Quadri’s IGI-certified jewelry—same sparkle, same shine, and it stays that way forever.","2026-08-19 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1049539401151717","INSTAGRAM","","116763084369020"
"Parul Gulati","VIDEO","Learn more","","The crown in this collection isn't something someone puts on your head.
You put it on yourself.
The Malkin Collection with Parul Gulati x True Diamond - rings built around one idea: you don't wait to be chosen.","2026-07-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1338543235139058","INSTAGRAM","1","126969443841975"
"Jewelbox - Lab Grown Diamond Jewellery","DPA","Shop now","{{product.name}}","Looking for diamond jewellery under ₹30,000? Now's the perfect time to buy. Enjoy 25% OFF on Diamonds and 25% OFF on Making Charges on certified lab-grown diamond jewellery in gold. Shop before the offer ends soon.","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1102996995637881","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","101266742327321"
"Fiona Solitaires","DPA","Shop now","Fiona Solitaires","Twelve deity pendants — Bal Krishna and Bal Shiva — each figure painted by hand in enamel, each holding a single IGI-certified lab-grown diamond.","2026-08-25 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1048443991518260","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","126662094038800"
"Onya Diamonds","IMAGE","Shop now","Twisted Vine Oval Lab Grown Diamond Ring","This piece is a brilliant testament to refined design, crafted to be cherished for a lifetime.","2026-08-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2226462544821188","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","517692234762620"
"House Of Quadri","DPA","Shop now","","Some pieces need an occasion. These don't.💎
Diamonds that evolve from your morning to evening plans. No second thought, no swap, no mirror check needed.
Just put them on. The rest figures itself out.","2026-08-29 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1708323500460248","INSTAGRAM","","116763084369020"
"Parul Gulati","VIDEO","Send WhatsApp message","","The crown in this collection isn't something someone puts on your head.
You put it on yourself.
The Malkin Collection with Parul Gulati x True Diamond - rings built around one idea: you don't wait to be chosen.","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1727728305453880","INSTAGRAM","1","126969443841975"
"Fiona Solitaires","VIDEO","Send WhatsApp message","Chat with us","Custom doesn't have to mean ""come back in two months.""

Pick your heart-shape solitaire — carat, metal, setting — and we'll have your design render back the same day and the finished ring on your finger in [X days]. IGI-certified lab-grown diamonds, made to order in India.

✔ Design preview before you pay
✔ Engraving included
✔ Free shipping across India

Build your ring →","2026-08-19 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1029486493156064","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","126662094038800"
"Jewelbox - Lab Grown Diamond Jewellery","VIDEO","Shop now","💎 25% OFF on Diamonds + 25% OFF on Making Charges","From a brilliant diamond to the ring you'll cherish forever. ✨
Crafted to celebrate every moment, made to shine for a lifetime.

💎 25% OFF on Diamonds + 25% OFF on Making Charges
Till 31st August","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1792596015386715","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","1","101266742327321"
"Onya Diamonds","IMAGE","Send WhatsApp message","Intertwined Vine Oval Lab Grown Diamond Ring","it creates a dazzling display of light. It is a show-stopping masterpiece crafted to elevate wedding ensembles and special occasion wear.

✅ 4.9-Star Rated (2000+ Reviews)

✅ 8+ Stores Across Bangalore / Pune / Hyderabad

✅ 100% Exchange & 80% Buyback Lifetime

✅ Free Customisation

✅ 15-Day Easy Returns

✅ 5,000+ Designs","2026-08-17 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=28288095054213777","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","","517692234762620"
"House Of Quadri","DPA","Shop now","","Shop House of Quadri’s IGI-certified jewelry—same sparkle, same shine, and it stays that way forever.","2026-08-19 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1084319264331018","INSTAGRAM","","116763084369020"
"Fiona Solitaires","VIDEO","Send WhatsApp message","Chat with us","Some Solitaires come with best friends. 🐾 Your pet, hand-crafted behind a 2ct lab-grown diamond.","2026-08-18 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1427945185822385","FACEBOOK;INSTAGRAM;WHATSAPP","1","126662094038800"
"Jewelbox - Lab Grown Diamond Jewellery","DPA","Shop now","{{product.name}}","This is the perfect time to own certified lab-grown diamond jewellery in gold. Enjoy 25% OFF on Diamonds and 25% OFF on Making Charges across our collection. Shop before the offer ends on 31st August.","2026-08-28 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2465543933919611","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","101266742327321"
"Onya Diamonds","VIDEO","Send WhatsApp message","Your Dream Ring Combo","The kind of ring stack you keep staring at all day. 
Find your perfect solitaire ring and band combo, only at ONYA Fine Jewellery.","2026-07-31 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=4705013536489229","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","1","517692234762620"
"Parul Gulati","VIDEO","Send WhatsApp message","","The crown in this collection isn't something someone puts on your head.
You put it on yourself.
The Malkin Collection with Parul Gulati x True Diamond - rings built around one idea: you don't wait to be chosen.","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=29062374180028948","INSTAGRAM","1","126969443841975"
"House Of Quadri","IMAGE","Shop now","","At House of Quadri, we believe the Ring you choose should feel as personal as the moment you said yes.💍
Our Engagement Rings are IGI-certified and entirely customisable. Choose your diamond, your setting, and engrave the words that mean something special.
We're here to guide you in designing your forever piece💎","2026-08-07 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=2537767073397862","INSTAGRAM","","116763084369020"
"Fiona Solitaires","VIDEO","Send WhatsApp message","Chat with us","A brooch is the one piece of jewellery nobody else will be wearing.

Especially when you designed it. Pin it to a saree pallu, a blazer lapel, a dupatta — yours, made from scratch, in gold vermeil or solid gold with lab-grown diamonds.

No two are the same. That's the whole point.

Design yours 👇","2026-08-18 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=907925099053493","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","126662094038800"
"Jewelbox - Lab Grown Diamond Jewellery","VIDEO","Shop now","25% OFF on Diamonds + 25% OFF on Making Charges","Who said fine jewellery has to cost a fortune? ✨ ✨ Flat 25% OFF on Making Charges + 25% OFF on Diamonds. Valid Till 31st August!

Discover lightweight, durable and stylish 9KT gold jewellery crafted for everyday wear. Real gold. Real diamonds. Real value.","2026-08-10 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1260441720483769","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","1","101266742327321"
"Onya Diamonds","IMAGE","Shop now","Subtle Leaf Accent Oval Lab Grown Diamond","The nature-inspired, intertwining aesthetic perfectly balances modern luxury with timeless romance. It is a brilliant testament to refined artistry, crafted to be cherished for a lifetime.","2026-08-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1461451555824940","FACEBOOK;INSTAGRAM;MESSENGER;THREADS","","517692234762620"
"Parul Gulati","VIDEO","Learn more","","The crown in this collection isn't something someone puts on your head.
You put it on yourself.
The Malkin Collection with Parul Gulati x True Diamond - rings built around one idea: you don't wait to be chosen.","2026-07-13 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1034711859031574","INSTAGRAM","1","126969443841975"
"Fiona Solitaires","VIDEO","Send WhatsApp message","Custom Brooches, Made For You","Your sketch. Your story. Your brooch.

Send us a drawing, a photo, or just a description — our designers turn it into a one-of-a-kind brooch, hand-set with IGI-certified lab-grown diamonds in 18kt gold vermeil or solid gold.

✔ Free design consultation
✔ See a 3D preview before you pay
✔ Crafted in India, delivered nationwide

Tell us what you're imagining 👇","2026-08-18 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1122658183545168","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","126662094038800"
"House Of Quadri","CAROUSEL","Shop now","","Diamonds, reimagined for today and tomorrow.
Discover the next generation at House of Quadri.","2026-08-19 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=922450024240605","INSTAGRAM","","116763084369020"
"Jewelbox - Lab Grown Diamond Jewellery","DPA","Shop now","{{product.name}}","Discover the elegance of Jewelbox. Our handcrafted Lab grown diamond jewellery combines timeless design with unmatched quality, all at an accessible price point. 
Shop our latest collection today and find your new favorite piece.
25%OFF on Diamond+25%OFF on Making Charges","2026-08-29 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1385310029706418","FACEBOOK;INSTAGRAM;WHATSAPP;THREADS","","101266742327321"
"mylyf_in_a_bag","VIDEO","Send WhatsApp message","","From wondering where to buy the right lab grown diamond ring to walking out with the one I never wanted to take off. ✨

ONYA offers IGI-certified lab grown diamond jewellery with lifetime exchange, buyback, and bespoke customization to create a piece that’s uniquely yours.
.
.
.
.
.
.
.
.
.
.
.
#diamond #diamondjewelry #jewellery #labgrowndiamond #labgrowndiamondjewelry 
Luxury lifestyle, diamonds in bangalore, lab grown diamonds, diamond ring, engagement ring, customized jewellery, IGI certified diamonds, fine jewellery, ONYA Diamonds, Sarjapur Bangalore jewellery, Sarjapur shopping","2026-07-31 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1651044087024542","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP;THREADS","1","517692234762620"
"Truecarat Diamonds Pvt Ltd","DCO","Learn more","","{{product.brand}}","2026-08-05 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=4429726277345507","INSTAGRAM","","126969443841975"
"Fiona Solitaires","VIDEO","Send WhatsApp message","Seen It on Instagram? Try It On.","Gurugram's best AI jewellery store is now open at DLF Summit Plaza. One-of-a-kind designs imagined by AI, crafted in lab-grown diamonds and 18kt gold. WhatsApp us to book your visit.","2026-08-31 07:00:00","2026-09-01 07:00:00","True","https://www.facebook.com/ads/library/?id=1843465210147957","FACEBOOK;INSTAGRAM;MESSENGER;WHATSAPP","1","126662094038800"
